Name,Lat,Lon
臺中市南區區公所站A,24.117163,120.663283
新北市新莊復興路一段站A,25.041977,121.446685
阿毅輪胎鳳山青年店站B,22.635934,120.350874
中油清境娜嚕灣加油站,24.062741,121.167411
台灣聯通大順場站C,22.640504,120.327991
U-POWER 基隆中山站,25.138842,121.740484
中油新南投交流道加油站,23.91764,120.68451
7-ELEVEN 淵安店站,23.050219,120.180916
全家台南新夏店站A,22.978014,120.195089
814生鮮超市龍泉店站A,22.674976,120.600804
中油新富加油站,24.927253,121.212979
臺鐵臺北貨運所南樹林車站A,24.980542,121.409536
中油茄萣加油站,22.906892,120.184092
富山苗栗中山路停車場站B,24.560594,120.82196
台北捷運江子翠站A,25.029505,121.472598
福懋中正加油站,23.7563,120.504505
台亞板橋信義路加油站B,24.990566,121.460986
中油百祥加油站,24.787022,120.926565
新竹市西雅公園站C,24.799444,120.958035
中油伯爵加油站B,25.069193,121.655106
府前永福停車場站A,22.989666,120.200181
花蓮新城北埔郵局站A,24.040379,121.60389
臺北市內湖焚化廠站B,25.062583,121.603895
延平北路5段臨時平面停車場站A,25.078805,121.509935
中油進學加油站,23.137647,120.288295
高雄市金山停車場站B,22.661907,120.319161
全家鳥松仁美店站,22.65822,120.392104
全家政富店站,24.987453,121.577154
中油茄拔加油站,23.144619,120.327923
中油新店五城加油站,24.940081,121.471149
中油將軍加油站,23.204361,120.159018
中油生產路加油站,22.964483,120.216753
統冠超市慶豐店站B,23.978401,121.570324
全家新竹金元寶店站B,24.777064,121.02122
關廟區公所站,22.963004,120.327447
高雄市榮光停車場站B,22.68477,120.321995
U-POWER 高雄前鎮成功站B,22.593825,120.305572
新北市中和公園站A,24.999397,121.513233
7-ELEVEN 海裕店站B,23.006357,120.200116
全聯清水新興店站A,24.266926,120.575924
全家高雄美明店站A,22.665673,120.288891
左營福利站,22.690531,120.291952
Gogoro 太平樹德門市站A,24.159769,120.713111
安富街廣停6停車場站A,23.027292,120.199082
全聯民雄復興店站A,23.558919,120.426492
全聯竹北中華店站B,24.843012,121.005802
第一銀行草屯分行站B,23.976607,120.684766
臺北市中山區興安街站D,25.056206,121.541333
中油官田工業區加油站,23.210508,120.322963
中油日祥加油站,23.74155,120.258316
7-ELEVEN 田正店站A,23.887352,120.524634
嘉義市港坪運動公園一停車場站,23.476278,120.423052
全聯台中建國南店站B,24.124761,120.658505
永康立體停車場站B,23.000716,120.238353
台北捷運芝山站B,25.101371,121.523085
USPACE 中油福林停車場站B,25.092847,121.527974
中油三星加油站,24.667171,121.657552
Gogoro 新生市民服務中心站A,25.04682,121.531592
高雄市八卦里停車場站A,22.682962,120.332101
中油永錡泰山加油站,25.057544,121.435248
大全聯台中忠明店站A,24.163088,120.671618
Gogoro 桃園藝文店站,25.014391,121.305131
全聯岡山公園西店站A,22.794421,120.284613
家樂福內湖店站B,25.0605,121.575413
臺中市文修停車場站B,24.185249,120.642653
全聯埔心東明店站,23.954691,120.562527
北基基金加油站,25.209337,121.649852
中油龍東加油站,24.915002,121.247322
中油追分加油站,24.119666,120.573343
高雄市大社區農會站B,22.72955,120.347126
Gogoro 台南新市門市站A,23.084758,120.295165
新北市永和823紀念公園站A,25.002605,121.514748
全家新莊福前店站,25.054578,121.463781
臺北市興隆市場站B,24.999647,121.547742
公館水岸新世界機車臨時平面停車場站B,25.012842,121.534487
中油藝術村加油站,23.984414,120.775285
高雄市新興區六合一路站A,22.632425,120.312288
龍都新城社區站B,25.13556,121.787916
大興公園停車場站A,23.011465,120.192293
814生鮮超市屏東潮州店站A,22.545287,120.539582
新北中和環球購物中心B3F站,25.008214,121.474833
中油軍校路加油站,22.708762,120.292887
家樂福桂林店站B,25.038158,121.505778
全家高雄凱歌店站A,22.636483,120.317877
7-ELEVEN 三多利店站,22.746501,120.490972
小北百貨高雄鳳林店站,22.601291,120.398013
中油關原加油站A,24.184796,121.342121
新北市新莊溫仔底濕地公園站A,25.056814,121.452313
高雄市歡樂17停車場站A,22.710452,120.292869
優購愛馬桃園三民店站B,24.999663,121.309973
全家竹北宏福店站,24.830587,121.015179
中油南鼓山加油站,22.622005,120.275132
山隆苓雅加油站A,22.616498,120.33594
中油員村二水加油站,23.83432,120.60233
HiLife 竹北鳳岡店站,24.855245,121.001746
中油特新加油站,22.812345,121.089683
7-ELEVEN 忠柯店站,25.068429,121.378877
中油萬丹加油站A,22.593169,120.488713
全家永康忠孝店站,23.003924,120.239968
加昌駕訓班站B,22.713983,120.311823
永康立體停車場站C,23.000716,120.238753
中華電信大園服務中心站,25.064099,121.194035
啄木鳥藥局彰化店站A,24.096348,120.548166
高雄市大社區農會站A,22.729546,120.346726
南投縣三和停車場站B,23.905731,120.688707
新北市自強公園站A,24.999806,121.470368
新北市永和國父紀念館站,25.008534,121.520079
台北捷運民權西路站D,25.061228,121.521183
台糖綠揚加油站,23.675959,120.537533
台東好站C,22.753797,121.147798
中油大城太平加油站,24.112489,120.730599
全家卓蘭水梨店站,24.311028,120.825959
高雄市鼓山青海路站A,22.65109,120.289025
中油翔大加油站B,25.000999,121.354551
竹光國民運動中心站A,24.807285,120.95331
全聯北港華勝店站A,23.57747,120.298269
TOYOTA 蘇澳保修站,24.623626,121.832801
新北市環翠段停車場站A,25.035146,121.479463
eReady 汐止康寧店站,25.068303,121.631973
中油四海加油站A,25.055113,121.621383
楓康超市太平店站,24.151428,120.71048
HiLife 鳳山文東店站B,22.64071,120.368778
湖廣停10站停車場站,23.45109,120.441622
全家楊梅瑞溪店站,24.907271,121.170332
中油恩光中清交流道加油站,24.20094,120.656877
高雄市養工處十全一路站B,22.64533,120.305604
全聯台東漢陽店站A,22.741963,121.137871
Gogoro 永和成功服務中心站C,24.997085,121.527281
台糖萬泰加油站,22.589878,120.484169
中油屏東恆春加油站,22.009168,120.744001
華泰電子EMS站B,22.721327,120.307946
中油覺民路加油站,22.640441,120.334571
國立臺中教育大學站B,24.144806,120.670803
Gogoro 東區民權服務中心站,24.806447,120.976499
全聯彰化自強南店站,24.078809,120.53032
中油詠安加油站,24.31076,120.60226
7-ELEVEN 巨峰店站,24.061405,120.533386
新北市和城路停車場站A,24.993995,121.489554
大社區公所站,22.730183,120.346743
HiLife 南投國姓店站,24.023499,120.825901
寶熊漁樂碼頭站A,24.220375,120.70593
全聯台中大昌店站A,24.141954,120.652051
台南市東區德祥街停車場站B,22.967317,120.237643
全家高雄楠梓漢店站B,22.732266,120.293087
中油大園民生加油站,25.06458,121.202301
中油喜樹加油站,22.946138,120.179956
新科國民運動中心站A,24.77934,121.024616
全家高雄宏光店站B,22.56816,120.364195
中油正塘加油站,24.82729,120.92719
新北市金龍公園站D,25.069218,121.632757
大東夜市機車停車場站A,22.982656,120.218415
中油中工加油站,24.965232,121.23864
台南市南區大成路一段停車場站B,22.974872,120.200807
全聯土庫馬光店站B,23.704149,120.357513
臺中市惠安停車場站A,24.163786,120.642135
太平區農會站B,24.124673,120.715189
新北市綠湖公園停車場站A,24.979429,121.546333
全聯龍潭三林店站,24.848274,121.230988
中油明星加油站,23.99253,120.58369
中油鹿野加油站,22.915922,121.137261
全聯鼓山明誠店站A,22.661062,120.301367
7-ELEVEN 安南鎮園店站,23.067024,120.199797
全聯彰化伸港店站,24.149015,120.48681
台亞中科加油站,24.233912,120.637243
家樂福仁德店站,22.97242,120.24731
中油沅成加油站,22.56125,120.554093
臺鐵大慶車站A,24.118577,120.647547
全聯龍井沙田店站A,24.203421,120.548502
新北市三重區公所站A,25.061236,121.48878
全聯平鎮和平店站,24.946233,121.219773
全家美華店站A,25.084952,121.556154
台北捷運六張犁站A,25.023707,121.553089
家樂福便利購桃園南平店站,25.019705,121.301971
康是美瑞興藥局站,22.628884,120.367296
福懋益民加油站,24.06157,120.517541
臺北市民權公園站A,25.062066,121.558338
新北市仁信段平面停車場站B,25.078995,121.496359
新港新民路252號站B,23.555832,120.354765
中油集鹿加油站,23.822313,120.785279
板橋第一體育場站A,25.010119,121.467096
臺北市華山公園站D,25.047259,121.52892
EVOASIS 北屯山西站B,24.18532,120.69097
天母大葉高島屋百貨公司站B,25.111278,121.53214
全聯台中敦化店站A,24.190012,120.673414
UNIQLO 高雄九如路店站B,22.63966,120.325577
新莊鴻寶站A,25.042181,121.465337
全聯花蓮太昌店站A,23.992068,121.578109
全聯大雅學府店站,24.218666,120.650395
全家竹南環營店站,24.682179,120.873055
HiLife 中縣大甲店站,24.349215,120.616821
新北市光華段機車場站A,25.011584,121.451681
中油嘉樂福加油站,24.998724,121.48547
第一銀行延吉站A,25.046405,121.553632
新北市四維公園地下停車場站,25.025689,121.463922
eReady 高雄鳳山店站D,22.627555,120.351044
桃園市永福停車場站A,24.962759,121.298273
北基蘆洲加油站B,25.077642,121.469845
臺中市四民仁和人美同榮里聯合活動中心站A,24.195515,120.680654
臺中市中央公園公51站C,24.175696,120.655818
全聯新營金華店站A,23.30803,120.300517
7-ELEVEN 鳴人店站,24.091727,120.485538
中油二林加油站,23.902147,120.373731
橋頭區公所站A,22.757665,120.30575
Gogoro 南屯大墩十四服務中心站,24.15247,120.64548
Gogoro 豐原中山服務中心站,24.251841,120.715361
全聯南投新興店站,23.931876,120.672534
高雄市鹽埕停車場站B,22.624793,120.286717
桃園市桃園區公所站,24.993907,121.301246
高雄市區監理所站,22.73115,120.317072
全家鹽埔高朗店站,22.739021,120.584361
中油集集加油站,23.826231,120.775667
小北百貨左營新莊店站B,22.67245,120.298297
中油台西加油站,23.699045,120.20286
新北市新埔立體停車場站A,25.023793,121.458061
台北捷運忠義站A,25.130607,121.472615
中油亞柏新屋加油站,24.971917,121.128949
全家中壢玉龍店站A,24.936985,121.23285
中油南寮加油站,24.845864,120.927897
全家高雄美明店站B,22.665673,120.289291
中油南寮漁港加油站,22.764252,120.237269
三重國民運動中心站A,25.054286,121.487847
台灣科技廣場站B,25.005812,121.488402
新北市中和區公所站B,24.998709,121.501607
中油台糖曾文加油站,23.164486,120.270713
新北市中角灣站,25.239515,121.633296
桃園市中路一停車場站A,25.006921,121.290148
啄木鳥藥局彰化店站B,24.096348,120.548566
全聯高雄鼓山店站C,22.665183,120.28501
八百屋八德店站B,22.63541,120.312092
全聯楠梓興楠店站B,22.730116,120.333445
全家鳳山誠義店站,22.608865,120.360328
新竹市香山區公所站,24.793977,120.942283
新北市三重三張公園站A,25.070601,121.490843
全聯竹北縣政店站,24.831764,121.018116
臺北市網球中心站A,25.067603,121.596994
車麗屋桃園春日店站,25.00364,121.313286
全聯台中敦化店站B,24.190012,120.673814
台溪里民集會所站A,24.797188,120.957478
中油安順加油站,23.043006,120.195624
中油烏日高鐵加油站,24.109233,120.624152
全聯台中振興店站B,24.131345,120.704036
中油明維加油站,24.077081,120.688876
屏東縣潮州日式歷史建築文化園區站,22.552364,120.54046
台亞承德加油站C,25.116727,121.504488
臺北市光復民權站D,25.061077,121.55585
WorldGym 信義店 Sport 站A,25.129282,121.751174
新北市五股公有零售市場站B,25.083437,121.439653
臺北市南港區向陽路站D,25.051932,121.596708
中油鶯歌加油站,24.950419,121.351827
eReady 高雄鳳山店站B,22.627555,120.350244
新北市永和永亨路站A,25.005941,121.521207
全家新竹金湖店站C,24.78286,120.968157
全聯鹿港長安店站B,24.060984,120.444175
山隆苓雅加油站B,22.616498,120.33634
高雄市立圖書館左營分館站,22.673033,120.285536
通化里民活動中心站,25.145534,121.73941
家樂福內湖店站A,25.0605,121.575013
7-ELEVEN 新都店站B,25.044093,121.454665
7-ELEVEN 復中店站A,22.617665,120.310316
中油南科加油站,23.096324,120.28698
中油五分埔加油站,24.821191,121.095922
全家高雄宏光店站C,22.56816,120.364595
嘉義福利站B,23.484121,120.462803
享溫馨KTV 台東店站B,22.757167,121.152909
全聯斗六莊敬店站B,23.703846,120.550989
中油旭昇加油站,25.053285,121.147642
全家高雄凱歌店站B,22.636483,120.318277
和雲台北永吉路停車場站A,25.042337,121.570325
全家岡山竹圍店站A,22.797443,120.297895
HiLife 三重重賓店站,25.072233,121.47053
新北市仁信段平面停車場站A,25.078995,121.495959
中油台糖仁新加油站,22.703641,120.359301
全家名門店站,25.00509,121.56801
臺北市公有士東市場站A,25.111989,121.529127
全聯宜蘭三清店站A,24.755808,121.746214
中油南崗工業區加油站,23.922895,120.671945
中油南北通加油站,24.201339,120.670627
7-ELEVEN 雙榮店站,24.958938,121.179214
臺中市頂寮社區活動中心站B,24.264781,120.53644
全聯竹北莊敬南店站,24.815923,121.02002
台亞精武加油站B,24.148027,120.706469
臺中市育樂停車場站D,24.157504,120.692953
新市法庭停車場站A,23.07332,120.290036
中油芬園加油站,24.018619,120.627382
Gogoro 頭份自強門市站,24.686668,120.905289
員林市公2三角公園站B,23.962694,120.571445
台糖土庫加油站,22.822015,120.506437
全家沙鹿正英店站B,24.20982,120.580786
全聯花蓮美崙店站A,23.993138,121.626997
中油小琉球加油站B,22.33226,120.372336
宜家家居南屯店站,24.147611,120.642856
全家新店德順店站A,24.960757,121.509105
台亞七堵明德加油站A,25.095821,121.710358
HiLife 台中衛斯理店站,24.112641,120.669807
藏壽司新莊思源路店站,25.047953,121.460596
全聯台中福科店站B,24.18689,120.6145
7-ELEVEN 重和店站A,22.683011,120.314454
新北市淡水新市五路三段站B,25.197982,121.438045
臺北市信義區富台里站B,25.042357,121.5712
新北市中和國民運動中心站B,24.993356,121.487456
814生鮮超市屏東麟洛店站A,22.649071,120.525491
中油嘉保加油站A,23.459116,120.299142
7-ELEVEN 瓏馬店站,25.076236,121.621776
7-ELEVEN 岦湖店站,24.741642,120.906032
新北市仁信段平面停車場站C,25.078995,121.496759
全家桃園大友店站B,25.009971,121.320257
7-ELEVEN 大營店站A,23.09653,120.313261
全聯朴子文化店站,23.464506,120.241413
全聯永康永華店站,23.008156,120.259632
HiLife 台中永太店站,24.164963,120.682503
全家彰化大村寶山店站,23.992828,120.582659
中油埔心加油站,23.953284,120.553746
德藝緻台南中西店站B,23.00343,120.187477
麗車坊環中店站,24.943765,121.228907
HiLife 台中中軍店站,24.178299,120.71962
YAMAHA 台南月津店站A,23.313916,120.265539
7-ELEVEN 九份子店站A,23.02186,120.185051
Gogoro 寰縈車業社區店站,24.13047,120.705167
7-ELEVEN 正港店站B,22.728943,120.256875
UNIQLO 台中中清路店站,24.196456,120.657095
新北市三重三民公園站B,25.065206,121.483687
民族加油站A,22.653369,120.315706
山隆林口加油站,25.090349,121.383464
Gogoro 左營博愛店站B,22.669637,120.304026
全聯平鎮環南店站,24.940482,121.218551
新北市莊敬立體停車場站A,25.028516,121.473692
中油白鷺加油站A,24.95979,121.27538
Gogoro 蘆洲中原門市店站,25.083592,121.461656
實踐大學站B,25.082978,121.545546
臺北市華江高中站B,25.029171,121.497887
康是美右昌藥局站,22.709992,120.292616
家樂福斗六店站,23.702237,120.530646
全聯沙鹿屏西店站B,24.217614,120.571161
中油林內加油站,23.752329,120.610665
臺中市潮洋臨時停車場站B,24.178646,120.644668
台灣高鐵嘉義站,23.458117,120.322607
新莊運動中心站C,25.039681,121.450093
康橋商旅六合夜市七賢館站A,22.635364,120.30093
統一速邁樂龍潭二加油站A,24.872387,121.228071
全家台中金工店站B,24.171507,120.613077
中油翁子加油站,24.259677,120.734656
國立臺北教育大學站B,25.024132,121.547016
7-ELEVEN 江園店站,25.00436,121.228615
新北市永平市場站B,25.090046,121.459704
統一速邁樂華亞加油站A,25.05427,121.376438
Gogoro 花蓮綠動社區店站,23.989485,121.59402
7-ELEVEN 愿景店站B,25.056844,121.374393
中油新店北新路加油站,24.968751,121.542045
HiLife 中縣中神店站A,24.258931,120.655581
中油新華加油站,24.68539,120.930749
全聯高雄大寮二店站B,22.618634,120.384215
基隆市信義區東安里里民活動中心站,25.129234,121.767887
Gogoro 三重成功門市站A,25.05184,121.48764
全聯左營文康店站A,22.672949,120.303466
新北市捷運環狀線A區停車場站B,24.991508,121.519598
7-ELEVEN 航福店站,25.040261,121.293055
府前永福停車場站B,22.989666,120.200581
家樂褔便利購豐南店站B,24.239249,120.715066
HiLife 竹縣富林店站,24.77744,121.077322
台亞新竹中華加油站A,24.808151,120.981899
新北市洲子洋公園站B,25.095696,121.449288
臺中市豐原區公所站B,24.24195,120.718774
高雄市清豐停車場站C,22.73759,120.32809
高雄市鼓山青海路站B,22.65109,120.289425
臺北市公有環南市場站A,25.02876,121.489204
中油永成路加油站,22.956318,120.195822
中油鎮安加油站,24.131616,120.624745
中油永錡保安加油站,24.996032,121.421351
崁頂鄉公所站,22.514784,120.513742
桃園市中壢區公所站B,24.965069,121.225446
新北市西盛公園站A,25.017581,121.427621
臺北市建國北路高架橋下停車場站B,25.046727,121.537097
中油勝中加油站,24.02102,120.544489
新北市大漢橋下機車停車場站,25.03795,121.460845
中油元井加油站,24.210146,120.540405
臺中市太和停車場站B,24.163278,120.726222
中油永華路東加油站,22.990045,120.180856
台東好站B,22.753797,121.147398
7-ELEVEN 深美店站,25.136862,121.77893
高雄市管仲停車場站B,22.60451,120.31431
中油忠孝路加油站,22.679769,120.488337
後龍鎮農會農特產品展售中心站,24.616862,120.788055
員林市公2三角公園站A,23.962694,120.571045
全聯烏日長春店站B,24.107936,120.635316
新北市環河西路二段站A,25.017351,121.510265
全家大里善化店站,24.098534,120.702592
大全聯中和景平店B3F站A,24.99254,121.515574
7-ELEVEN 星光店站B,23.794413,120.463055
台北捷運竹圍站A,25.135983,121.459687
Gogoro 新竹北大店站,24.805842,120.962147
中油順興加油站,24.880017,121.036497
7-ELEVEN 森和店站,22.594697,120.334665
中油蘇澳加油站B,24.59617,121.847555
路竹天后宮開基廟站A,22.858837,120.260437
新北市合安一路機車停車場站B,24.998546,121.448835
高雄市林園停車場站B,22.502404,120.396193
全家龍井遊園北店站B,24.191302,120.591054
新北市新莊思源路站C,25.056104,121.460458
U-POWER 台中西屯安和站B,24.177323,120.624256
全聯中壢普忠店站A,24.949489,121.256316
Gogoro 立信輪業社區店站C,25.003016,121.482092
喜互惠順安店站A,24.655222,121.761931
臺中市東區十甲里等三里多功能聯合活動中心站B,24.141273,120.704637
全家平鎮富民店站A,24.952979,121.203087
臺中市建成停車場站A,24.155028,120.699116
Gogoro 台中三民店站,24.151344,120.684871
全聯名間彰南店站,23.839168,120.702504
臺鐵臺北貨運所樹林車站B,24.990991,121.425094
臺北市南港自來水加壓站A,25.048139,121.61638
琉球鄉立圖書館站,22.348186,120.378697
全聯鹽埕七賢三店站B,22.621341,120.280152
中油嘉昕加油站A,24.941063,121.297921
台南市南區大林路111巷停車場站B,22.974207,120.212286
永康立體停車場站D,23.000716,120.239153
台北捷運三重國小站,25.070731,121.496949
全家霧峰中投店站B,24.071977,120.662794
第一銀行延吉站C,25.046405,121.554432
7-ELEVEN 仁伯店站,22.948681,120.255538
宏佳騰北屯中清店站A,24.187878,120.662931
全家大雅文雅店站,24.219207,120.641189
臺北市東陽公園站A,25.058213,121.597503
7-ELEVEN 東泓店站A,24.127188,120.699866
HiLife 彰縣彰花店站,24.011307,120.552303
新竹市湳雅街停車場站A,24.81872,120.97203
新北市中山公園站B,25.023065,121.471733
中油中彰彰興加油站,24.091605,120.588191
大全聯台東店站,22.772639,121.106042
慈濟台北大同靜思堂站A,25.075955,121.51209
7-ELEVEN 首府店站,22.967757,120.18535
全聯新營金華店站B,23.30803,120.300917
中華電信平鎮服務中心站A,24.940893,121.219087
Gogoro 竹東東林門市站A,24.73692,121.09225
台中 JMall 商場站B,24.182875,120.616656
全家高雄重愛店站,22.68548,120.315791
Gogoro 宜蘭中山門市站B,24.75407,121.752786
7-ELEVEN 鈺英店站,24.3543,120.618883
UNIQLO 桃園春日路店站,25.023602,121.306362
新北市合安一路機車停車場站A,24.998546,121.448435
新北市壽德公園站B,24.994057,121.467008
中油美得吉豐加油站,23.964154,121.581538
中油南州加油站,22.488602,120.501593
台北捷運亞東醫院站B,24.999719,121.453285
Gogoro 太平樹德門市站B,24.159769,120.713511
新北市汐止忠厚市場站B,25.066428,121.641171
康是美富強門市站A,24.966581,121.257309
全家竹東上舜店站,24.772233,121.056052
全聯彰化鹿港店站A,24.054909,120.438271
新北市大漢停車場機車區站C,25.031541,121.464181
寶雅高雄美術東店站B,22.65215,120.287952
臺北市新生北廣場停車場站,25.04601,121.532354
新北市水碓立體停車場站D,25.178356,121.445105
7-ELEVEN 東泓店站B,24.127188,120.700266
台電土城服務所站B,24.970886,121.440243
俥亭停車場義華站,22.642395,120.342716
Gogoro 永和樂華門市站A,25.010279,121.514088
中油斗六加油站,23.70079,120.52769
中油安樂加油站,25.12651,121.718752
楓康超市三民店站,24.158255,120.690108
中油龍形加油站,25.156724,121.436047
中油國賓加油站,23.165475,120.18869
中油環中加油站B,24.955485,121.246558
臺北市民權東路四段站C,25.062237,121.558286
Gogoro 台南文賢門市站,23.00597,120.193619
康是美鳳揚藥局店站A,22.64083,120.35063
台南市東區裕文圖書館停車場站,22.982203,120.245843
全家高雄楠梓漢店站A,22.732266,120.292687
814生鮮超市後庄店站A,22.637675,120.390803
全家太平新豐年店站B,24.141833,120.725001
7-ELEVEN 九份子店站B,23.02186,120.185451
新竹縣北埔鄉公所站A,24.701879,121.056727
臺灣大道市政大樓附屬平面停車場站(惠中路側)A,24.161998,120.645066
中油台糖中華加油站,22.597723,120.307763
新科國民運動中心站B,24.77934,121.025016
新北市長安市場站A,25.080913,121.461892
新北市永和永亨路站B,25.005941,121.521607
特力屋台中北屯店站C,24.173278,120.698707
高雄市都發局鼎金後路站C,22.673114,120.322496
全家仁愛賽德克店站,24.003633,121.086942
臺中市中央公園公51站D,24.175696,120.656218
彰化市清潔隊站B,24.067899,120.542165
Gogoro 北投文林北門市站B,25.108432,121.514525
臺北市敦化北路站C,25.05606,121.550115
嘉義市港坪運動公園二停車場站,23.476053,120.421775
全聯新莊龍安店站,25.020932,121.413277
福懋虎尾加油站,23.717177,120.425019
新北市三重過圳街20號旁站B,25.059176,121.488977
7-ELEVEN 期建店站,22.988472,120.182161
中油瑞龍加油站,25.116757,121.262323
宏佳騰高雄民族店站B,22.668763,120.317254
全聯大溪文化店站,24.881696,121.293515
臺北市公共運輸處大樓站,25.031655,121.573623
新北市永和仁愛公園站(仁愛路側)C,25.00996,121.506813
新竹市科學園區科技生活館站,24.779553,121.005157
台北捷運淡水站B,25.166938,121.44745
車麗屋新北板橋店站B,25.013778,121.469841
全聯台南育安店站,23.047001,120.215793
日月光半導體站,22.72306,120.300234
7-ELEVEN 翔發店站A,22.589078,120.486828
全家高雄崇明店站,22.569622,120.330386
山隆華中加油站,25.021848,121.498647
新北市國光公園停車場站B,25.019846,121.454253
林仔鐘厝自辦重劃停車場站A,22.96925,120.261583
台亞新莊化成路加油站,25.060795,121.464867
高雄市養工處海光環保公園站A,22.634593,120.364438
7-ELEVEN 安立店站,23.049636,120.170009
中油關原加油站B,24.184796,121.342521
楓康超市東興店站A,24.145453,120.653059
全聯頭份中央店站,24.694585,120.891643
臺北市新壽公園站A,25.063185,121.529723
台塑中泰加油站,25.057274,121.436322
新北市保生路平面停車場站B,25.012017,121.505408
新北市停三平面停車場站B,25.078738,121.38961
安通自辦重劃區停車場站,23.031631,120.210262
全聯路竹國昌店站A,22.854329,120.260118
臺中市東山停車場站B,24.17618,120.734086
全家善化和平店站B,23.132263,120.298495
師大校本部站C,25.026609,121.527298
臺中市停六停車場站(大雅區)B,24.215976,120.666644
家樂福文心店站C,24.153916,120.647205
中油玉里加油站,23.333611,121.312275
高雄市養工處九如一路站D,22.63962,120.325028
臺中市東勢區公所站B,24.258953,120.828372
宏佳騰士林承德店站,25.08281,121.523571
全家新竹金湖店站B,24.78286,120.967757
台灣電力公司第三核能發電廠站,21.967525,120.757075
新北市樹林國民運動中心站A,25.004075,121.423134
中油全通加油站,22.715201,120.442592
全聯五股新五店站,25.089104,121.445759
高雄市清豐停車場站A,22.737588,120.32729
高雄市文化中心站B,22.625839,120.319854
阿蓮區公所站,22.883114,120.327218
新北市莊敬立體停車場站B,25.028516,121.474092
中油千越開元加油站,23.010171,120.22391
全聯鳳山保華一店站,22.589357,120.346931
臺北市建國仁愛路口站B,25.03947,121.538665
新北市環河西路二段站B,25.017351,121.510665
新北市長安市場站C,25.080913,121.462692
台糖虎山加油站,22.946901,120.219298
新北市三重龍門公園站B,25.074213,121.498616
桃園市復興停車場站A,24.975097,121.251122
家樂福文心店站A,24.153916,120.646405
高雄市鳳山捷運站機車停車場站A,22.625852,120.356273
7-ELEVEN 亮亞店站B,25.020779,121.2582
新北市交通公園站A,24.976983,121.538003
全聯新莊建中店站,25.03728,121.448167
中油大關廟加油站,22.974575,120.320027
國立中興大學站B,24.121402,120.679482
Gogoro 新豐學府門市站C,24.87331,120.998944
台亞龍潭交流道加油站,24.85517,121.220292
台糖平和加油站,23.887766,121.524632
高雄市養工處廣州三街站C,22.613268,120.320249
新北市板橋溪北生態休閒公園站A,24.99008,121.431045
高雄市養工處民權一路站B,22.620738,120.313235
臺中市大雅區公所站A,24.229194,120.648217
星巴克本館店站B,22.650569,120.341869
新北市環河東路二段站C,25.009794,121.525277
全家高雄心衙店站,22.58169,120.315877
Gogoro 台中柳川服務中心站,24.155132,120.681318
臺中草悟廣場站C,24.149716,120.66561
U-POWER 內湖民善站,25.059028,121.576342
臺鐵竹南車站B,24.687066,120.880783
關聖里停車場站A,22.985607,120.241078
HiLife 台中交轉店站,24.141114,120.68564
高原交流道站,24.826958,121.205304
Gogoro 新竹東勝門市站A,24.803282,120.989117
臺北市大安區正聲里站C,25.040751,121.558328
新北市崑崙公園平面停車場站,24.993779,121.429871
全家台中樹仔腳店站B,24.110554,120.646679
新莊運動中心站D,25.039681,121.450493
全聯社頭民生店站B,23.89604,120.589524
臺北市景勤二號公園站A,25.026673,121.558115
新北市泰山國民運動中心站A,25.056186,121.434741
全聯六腳蒜頭店站,23.491663,120.290689
桃園市雙嶺停車場站A,24.960966,121.162922
中油五甲加油站,22.618349,120.354424
中油力行加油站B,24.99868,121.29749
中油大林加油站,22.524538,120.349751
臺中市東欣停車場站A,24.153154,120.679047
台亞文中加油站,24.993717,121.276943
新北市重新機械塔停車場站A,25.058457,121.489843
全家桃園元富店站A,25.004477,121.317996
全聯台中文心店站B,24.166376,120.657086
新北市神農百草公園站A,25.051148,121.475989
中油幼獅加油站,24.39659,120.64688
中油慶平路加油站,22.996833,120.173668
中油社寮加油站,23.807027,120.7172
中油中石油加油站,24.572555,120.81506
中油斗煥和昌加油站,24.681692,120.942603
臺北市松隆平面停車場站B,25.04833,121.576222
中油澳底加油站,25.060826,121.929041
家樂福桂林店站A,25.038158,121.505378
全聯新竹振興店站A,24.795364,120.960809
新北市土城中央公園站C,24.982597,121.444707
中油斗六南環路加油站,23.712686,120.557314
大全聯中壢店站A,24.955348,121.23523
高雄市都發局德民路站,22.72274,120.296849
全家太平永豐店站,24.123392,120.711916
中油東湖加油站,25.067589,121.612125
楓康超市大里成功店站A,24.087678,120.702499
員林市廣三停車場站,23.968809,120.567163
eMOVING 金城民族店站A,24.429465,118.315634
Gogoro 文心崇德門市站,24.173576,120.68573
中油台糖德隆加油站,24.10174,120.716887
Gogoro 桃園文中服務中心站,24.993419,121.277317
新竹市科學園區園區二路站,24.773464,121.009601
賢北街公有路外停車場站,23.009258,120.183325
板橋體育館站A,25.013029,121.456419
HiLife 高市藍田店站A,22.72746,120.280502
北基九如路加油站B,22.64024,120.318757
山隆高雄加油站,22.52982,120.37023
新北市三重國道路力行路口站B,25.072912,121.482471
中油建工路加油站,22.650694,120.324561
高雄市德昌停車場站A,22.584016,120.317059
新北市永和民權路站B,24.99878,121.520624
7-ELEVEN 虹諭店站,25.07103,121.479227
臺北市大龍公園站A,25.070358,121.515863
中油柳橋加油站,22.79043,120.281161
特力屋高雄大順店站D,22.631806,120.32502
本原街三段停1停車場站A,23.053059,120.177553
