Name,Lat,Lon
2-Unit Family-Mart 全家竹北金三民店站,24.836382,121.006127
2-Unit Family-Mart 全家竹北勝利店站,24.825602,121.031279
2-Unit Family-Mart 全家竹北新崙店站,24.829621,120.998646
2-Unit Family-Mart 全家沙鹿正英店站,24.20982,120.580386
2-Unit Family-Mart 全家沙鹿金斗店站,24.216638,120.569034
2-Unit Family-Mart 全家東港東光店站,22.467423,120.459232
2-Unit Family-Mart 全家研究院店站,25.045759,121.614998
2-Unit Family-Mart 全家美華店站,25.084952,121.556154
2-Unit Family-Mart 全家員林正新店站,23.96059,120.582342
2-Unit Family-Mart 全家桃園大友店站,25.009971,121.319857
2-Unit Family-Mart 全家桃園元富店站,25.004477,121.317996
2-Unit Family-Mart 全家桃園莊園店站,25.021224,121.29
2-Unit Family-Mart 全家桃園愛國店站,24.985957,121.316731
2-Unit Family-Mart 全家桃園縣安店站,24.996392,121.300032
2-Unit Family-Mart 全家神岡大洲店站,24.251544,120.696148
2-Unit Family-Mart 全家高雄美明店站,22.665673,120.288891
2-Unit Family-Mart 全家高雄凱歌店站,22.636483,120.317877
2-Unit Family-Mart 全家高雄新勝店站,22.668324,120.29955
2-Unit Family-Mart 全家高雄楠梓漢店站,22.732266,120.292687
2-Unit Family-Mart 全家高雄翠北店站,22.592264,120.312513
2-Unit Family-Mart 全家淡水新莊店站,25.179852,121.454239
2-Unit Family-Mart 全家鳥松濱湖店站,22.662763,120.358363
2-Unit Family-Mart 全家善化和平店站,23.132263,120.298095
2-Unit Family-Mart 全家新竹比佛利店站,24.792321,120.973797
2-Unit Family-Mart 全家新竹金元寶店站,24.777064,121.02082
2-Unit Family-Mart 全家楊梅金山店站,24.912707,121.16225
2-Unit Family-Mart 全家嘉義湖瑞店站,23.45575,120.443545
2-Unit Family-Mart 全家鳳山頂庄店站,22.588122,120.362662
2-Unit Family-Mart 全家龍井遊園北店站,24.191302,120.590654
2-Unit Family-Mart 全家龜山大湖店站,25.055976,121.357856
2-Unit Family-Mart 全家龜山大傳店站,24.990187,121.344425
2-Unit Family-Mart 全家歸仁大順店站,22.965308,120.287944
2-Unit Family-Mart 全家豐原新水源店站,24.255146,120.745045
2-Unit Family-Mart 全家羅東北城店站,24.677933,121.7599
2-Unit Family-Mart 全家霧峰九德店站,24.066203,120.691562
2-Unit Family-Mart 全家霧峰中投店站,24.071977,120.662394
2-Unit Family-Mart 全家霧峰新錦峰店站,24.076312,120.707369
2-Unit Family-Mart 全家蘆竹吉林店站,25.05134,121.29606
2-Unit Formosa-Industry post-office 高雄仁武台塑郵局站,22.705913,120.336225
2-Unit Formosa-Industry T.CBD 台塑總部站,25.058263,121.587056
2-Unit Gas-station 山隆大發加油站,22.594708,120.405537
2-Unit Gas-station 山隆苓雅加油站,22.616498,120.33594
2-Unit Gas-station 山隆重慶加油站,23.971611,121.608269
2-Unit Gas-station 山隆興隆加油站,25.044862,121.469163
2-Unit Gas-station 山隆龍興加油站,24.944899,121.245065
2-Unit Gas-station 中油力行加油站,24.99868,121.29629
2-Unit Gas-station 中油小琉球加油站,22.332262,120.371936
2-Unit Gas-station 中油元大加油站,22.995838,120.257142
2-Unit Gas-station 中油內壢加油站,24.961897,121.254104
